symbols,relations,k,vertical_support,tirp_obj,tirp_str,is_closed,is_super_pattern
"(17, 20, 18, 3)","('o', '<', 'o', '<', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_TREND:Steady < BASAL_BITZUA_STATE:SubCutaneous Medium,True,True
"(17, 20, 5, 3)","('o', 'o', 'o', '<', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Low < BASAL_BITZUA_STATE:SubCutaneous Medium,True,True
"(17, 13, 18, 16)","('<', '<', 'c', '<', 'c', '<')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Decreasing,True,True
"(17, 8, 16, 8)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Decreasing < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(17, 8, 20, 6)","('c', 'o', '<', 'o', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium,True,True
"(17, 10, 14, 18)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_TREND:Steady,True,True
"(17, 18, 8, 17)","('<', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Increasing,True,True
"(17, 18, 19, 16)","('<', '<', 'o', '<', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(17, 8, 13, 16)","('<', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(17, 10, 8, 13)","('<', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(17, 10, 16, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_TREND:Decreasing < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(16, 9, 10, 8)","('<', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Decreasing < DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(16, 17, 10, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(16, 18, 10, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(16, 18, 9, 17)","('<', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(14, 21, 18, 8)","('<', '<', 'o', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(14, 20, 10, 8)","('o', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(14, 3, 10, 8)","('o', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(14, 18, 10, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(14, 10, 8, 8)","('<', '<', 'c', '<', 'c', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(14, 10, 8, 13)","('<', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(14, 10, 16, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_TREND:Decreasing < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 2, 10, 8)","('o', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose o BASAL_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 10, 18, 8)","('<', '<', 'c', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 10, 8, 18)","('<', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Steady,False,False
"(13, 17, 8, 14)","('o', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(13, 17, 10, 14)","('o', '<', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose o GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(13, 5, 10, 8)","('o', '<', 'o', '<', 'c', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose o BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 17, 10, 8)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 18, 10, 8)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 18, 17, 8)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 18, 12, 9)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:Hypoglycemia < DISGLYCEMIA_EVENT:Hypoglycemia,True,True
"(12, 9, 10, 8)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(10, 18, 8, 13)","('c', 'c', 'c', '<', '<', '<')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,True,True
"(10, 8, 15, 9)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Severe Hypoglycemia < DISGLYCEMIA_EVENT:Hypoglycemia,True,True
"(10, 8, 19, 8)","('c', 'c', '<', 'c', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c MEAL_CONTEXT:Breakfast c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(10, 8, 13, 18)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady,False,False
"(10, 8, 13, 16)","('c', '<', '<', '<', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Decreasing,True,True
"(10, 8, 18, 8)","('c', 'c', '<', 'c', '<', 'c')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(10, 8, 20, 6)","('c', 'o', '<', 'o', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium,True,True
"(10, 8, 20, 13)","('c', 'o', '<', '<', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_STATE:Low Glucose,True,True
"(10, 8, 20, 18)","('c', 'o', '<', '<', '<', 'o')",4,0.5,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_TREND:Steady,True,True
"(7, 11, 8, 16)","('c', 'c', 'c', 'c', '<', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Hyperglycemia c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 15, 9, 17)","('c', 'c', 'c', 'c', '<', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 3, 15, 9)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 3, 8, 16)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 3, 8, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 3, 10, 18)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 3, 10, 20)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 3, 10, 17)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 3, 10, 13)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(7, 3, 10, 8)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 10, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 3, 17, 20)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing c MEAL_CONTEXT:Dinner,False,False
"(7, 3, 17, 6)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 17, 16)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 3, 17, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 3, 17, 5)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Increasing c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 5, 2)","('c', 'c', 'o', 'c', '<', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Low c BASAL_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 20, 5)","('c', 'c', 'c', 'c', 'o', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Dinner c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 20, 3)","('c', 'c', 'c', 'c', '<', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Dinner c BASAL_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 20, 6)","('c', 'c', 'c', 'c', 'o', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Dinner c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 9, 10)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 3, 9, 5)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 9, 8)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hypoglycemia c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 19, 16)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Breakfast c GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(7, 3, 19, 5)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Breakfast c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 19, 6)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Breakfast c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 19, 6)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Breakfast c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 19, 8)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c MEAL_CONTEXT:Breakfast c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 13, 19)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Breakfast,False,False
"(7, 3, 13, 18)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 3, 13, 20)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Dinner,False,False
"(7, 3, 13, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 3, 13, 8)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 13, 10)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 3, 18, 9)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 3, 18, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(7, 3, 18, 6)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 18, 14)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:Normal Glucose,True,False
"(7, 3, 18, 21)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Lunch,False,False
"(7, 3, 18, 18)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_TREND:Steady,False,False
"(7, 3, 18, 5)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(7, 3, 18, 10)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(7, 3, 18, 17)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_TREND:Increasing,False,False
"(7, 3, 18, 21)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Lunch,False,False
"(7, 3, 5, 21)","('c', 'c', 'c', 'c', 'c', 'o')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch,False,False
"(7, 3, 5, 20)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Dinner,False,False
"(7, 3, 5, 6)","('c', 'c', 'c', 'c', 'o', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Low c BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(7, 3, 5, 21)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c BOLUS_BITZUA_STATE:SubCutaneous Low c MEAL_CONTEXT:Lunch,False,False
"(7, 3, 16, 8)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 16, 8)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(7, 3, 16, 9)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 3, 16, 9)","('c', 'c', 'c', 'c', 'c', 'c')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(7, 3, 16, 14)","('c', 'c', 'c', 'c', 'c', '<')",4,0.5,,DIABETES_DIAGNOSIS_CONTEXT:TRUE c BASAL_BITZUA_STATE:SubCutaneous Medium c GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
